seed,gen,best,champChanged,champAge,sigma,baseline
3,40,0.9865,0,40,0.1729,0.9444
3,41,0.5982,0,2,0.1728,
3,41,0.9880,1,0,0.1728,
3,41,0.9544,0,7,0.1728,
3,41,0.9537,0,41,0.1728,
3,41,0.9866,0,41,0.1728,
3,42,0.6214,0,3,0.1726,
3,42,0.9023,0,1,0.1726,
3,42,0.9687,0,8,0.1726,
3,42,1.0140,0,42,0.1726,
3,42,0.9873,0,42,0.1726,
3,43,0.6417,0,4,0.1724,
3,43,0.7963,0,2,0.1724,
3,43,0.9683,0,9,0.1724,
3,43,1.0214,0,43,0.1724,
3,43,0.9875,0,43,0.1724,
3,44,0.6080,0,5,0.1722,
3,44,0.8697,0,3,0.1722,
3,44,1.0083,0,10,0.1722,
3,44,1.0303,0,44,0.1722,
3,44,0.9872,0,44,0.1722,
3,45,0.7199,0,6,0.1721,0.6250
3,45,0.8554,0,4,0.1721,0.9167
3,45,1.0320,0,11,0.1721,0.9861
3,45,0.9659,0,45,0.1721,0.9514
3,45,0.9874,0,45,0.1721,0.9861
3,46,0.5545,0,7,0.1719,
3,46,0.7942,0,5,0.1719,
3,46,1.0247,0,12,0.1719,
3,46,1.0340,0,46,0.1719,
3,46,0.9871,0,46,0.1719,
3,47,0.6159,0,8,0.1717,
3,47,0.8639,0,6,0.1717,
3,47,1.0098,0,13,0.1717,
3,47,0.9643,0,47,0.1717,
3,47,1.0566,1,0,0.1717,
3,48,0.5551,0,9,0.1716,
3,48,0.9010,0,7,0.1716,
3,48,1.0266,0,14,0.1716,
3,48,1.0012,0,48,0.1716,
3,48,0.9779,0,1,0.1716,
3,49,0.6573,0,10,0.1714,
3,49,0.8388,0,8,0.1714,
3,49,1.0310,0,15,0.1714,
3,49,1.0196,0,49,0.1714,
3,49,0.9774,0,2,0.1714,
3,50,0.6548,0,11,0.1712,0.6111
3,50,0.9389,0,9,0.1712,0.8611
3,50,1.0751,1,0,0.1712,0.9722
3,50,0.9476,0,50,0.1712,0.9514
3,50,0.9764,0,3,0.1712,1.0000
3,51,0.6641,0,12,0.1710,
3,51,0.9605,0,10,0.1710,
3,51,0.9148,0,1,0.1710,
3,51,1.0050,0,51,0.1710,
3,51,0.9769,0,4,0.1710,
3,52,0.6594,0,13,0.1709,
3,52,0.8965,0,11,0.1709,
3,52,0.9256,0,2,0.1709,
3,52,0.9709,0,52,0.1709,
3,52,0.9739,0,5,0.1709,
3,53,0.6637,0,14,0.1707,
3,53,0.9008,0,12,0.1707,
3,53,0.9296,0,3,0.1707,
3,53,0.8828,0,53,0.1707,
3,53,1.0190,0,6,0.1707,
3,54,0.7123,0,15,0.1705,
3,54,0.8834,0,13,0.1705,
3,54,0.8790,0,4,0.1705,
3,54,0.9896,0,54,0.1705,
3,54,1.0725,1,0,0.1705,
3,55,0.6489,0,16,0.1704,0.7222
3,55,0.8141,0,14,0.1704,0.8889
3,55,0.9417,0,5,0.1704,0.9722
3,55,1.0055,0,55,0.1704,0.9653
3,55,1.0738,1,0,0.1704,1.0000
3,56,0.6636,0,17,0.1702,
3,56,0.8842,0,15,0.1702,
3,56,0.9420,0,6,0.1702,
3,56,0.9312,0,56,0.1702,
3,56,1.0424,0,1,0.1702,
3,57,0.6540,0,18,0.1700,
3,57,0.8406,0,16,0.1700,
3,57,0.9942,0,7,0.1700,
3,57,1.0074,0,57,0.1700,
3,57,1.0048,0,2,0.1700,
3,58,0.6633,0,19,0.1699,
3,58,0.8616,0,17,0.1699,
3,58,1.0377,0,8,0.1699,
3,58,0.9523,0,58,0.1699,
3,58,1.0215,0,3,0.1699,
3,59,0.6642,0,20,0.1697,
3,59,0.8708,0,18,0.1697,
3,59,1.0139,0,9,0.1697,
3,59,1.0118,0,59,0.1697,
3,59,1.0229,0,4,0.1697,
3,60,0.6213,0,21,0.1695,0.6528
3,60,0.8978,0,19,0.1695,0.9444
3,60,0.9561,0,10,0.1695,1.0000
3,60,0.9980,0,60,0.1695,0.9653
3,60,0.9999,0,5,0.1695,0.9861
3,61,0.6594,0,22,0.1693,
3,61,0.8838,0,20,0.1693,
3,61,0.9750,0,11,0.1693,
3,61,1.0379,1,0,0.1693,
3,61,1.0021,0,6,0.1693,
3,62,0.6388,0,23,0.1692,
3,62,0.8792,0,21,0.1692,
3,62,0.9942,0,12,0.1692,
3,62,1.0178,0,1,0.1692,
3,62,1.0331,0,7,0.1692,
3,63,0.6818,0,24,0.1690,
3,63,0.8810,0,22,0.1690,
3,63,0.9953,0,13,0.1690,
3,63,1.0367,0,2,0.1690,
3,63,1.0173,0,8,0.1690,
3,64,0.6385,0,25,0.1688,
3,64,0.8785,0,23,0.1688,
3,64,1.0132,0,14,0.1688,
3,64,1.0167,0,3,0.1688,
3,64,0.9835,0,9,0.1688,
3,65,0.6316,0,26,0.1687,0.6389
3,65,0.8896,0,24,0.1687,0.9583
3,65,1.0120,0,15,0.1687,0.9722
3,65,1.0271,0,4,0.1687,0.9792
3,65,0.9958,0,10,0.1687,0.9861
3,66,0.6599,0,27,0.1685,
3,66,0.8809,0,25,0.1685,
3,66,1.0303,0,16,0.1685,
3,66,1.0706,1,0,0.1685,
3,66,0.9764,0,11,0.1685,
3,67,0.6639,0,28,0.1683,
3,67,0.8468,0,26,0.1683,
3,67,0.9680,0,17,0.1683,
3,67,0.9777,0,1,0.1683,
3,67,0.9761,0,12,0.1683,
3,68,0.6686,0,29,0.1682,
3,68,0.8233,0,27,0.1682,
3,68,1.0279,0,18,0.1682,
3,68,0.9619,0,2,0.1682,
3,68,0.9582,0,13,0.1682,
3,69,0.6792,0,30,0.1680,
3,69,0.8870,0,28,0.1680,
3,69,0.9548,0,19,0.1680,
3,69,0.9783,0,3,0.1680,
3,69,0.9603,0,14,0.1680,
3,70,0.6767,0,31,0.1678,0.6389
3,70,0.8553,0,29,0.1678,0.9444
3,70,0.9674,0,20,0.1678,0.9583
3,70,0.9959,0,4,0.1678,0.9653
3,70,0.9483,0,15,0.1678,0.9861
3,71,0.6629,0,32,0.1677,
3,71,0.9087,0,30,0.1677,
3,71,0.9266,0,21,0.1677,
3,71,0.9614,0,5,0.1677,
3,71,1.0213,0,16,0.1677,
3,72,0.6670,0,33,0.1675,
3,72,0.8434,0,31,0.1675,
3,72,0.9340,0,22,0.1675,
3,72,1.0025,0,6,0.1675,
3,72,0.9876,0,17,0.1675,
3,73,0.6690,0,34,0.1673,
3,73,0.8405,0,32,0.1673,
3,73,0.8954,0,23,0.1673,
3,73,0.9610,0,7,0.1673,
3,73,0.9899,0,18,0.1673,
3,74,0.6796,0,35,0.1672,
3,74,0.8031,0,33,0.1672,
3,74,1.0019,0,24,0.1672,
3,74,0.9606,0,8,0.1672,
3,74,0.9599,0,19,0.1672,
3,75,0.7371,0,36,0.1670,0.6250
3,75,0.8653,0,34,0.1670,0.9167
3,75,1.0120,0,25,0.1670,0.9722
3,75,0.9645,0,9,0.1670,0.9722
3,75,0.9489,0,20,0.1670,0.9861
3,76,0.7326,0,37,0.1668,
3,76,0.8627,0,35,0.1668,
3,76,1.0306,0,26,0.1668,
3,76,0.9725,0,10,0.1668,
3,76,0.9556,0,21,0.1668,
3,77,0.6992,0,38,0.1667,
3,77,0.8350,0,36,0.1667,
3,77,1.0308,0,27,0.1667,
3,77,1.0163,0,11,0.1667,
3,77,0.9568,0,22,0.1667,
3,78,0.6989,0,39,0.1665,
3,78,0.9006,0,37,0.1665,
3,78,0.9935,0,28,0.1665,
3,78,0.9988,0,12,0.1665,
3,78,0.9395,0,23,0.1665,
3,79,0.7153,0,40,0.1663,
3,79,0.8679,0,38,0.1663,
3,79,1.0249,0,29,0.1663,
3,79,0.9974,0,13,0.1663,
3,79,1.0357,0,24,0.1663,
